rsi_period,overbought,oversold,total_profit_pips,total_profit_currency,num_trades,win_rate,profit_factor,max_drawdown,max_drawdown_pct,score,valid
17,85,30,-14.199999999995008,-14.19999999999499,16,43.75,0.9026063100137484,73.19999999999561,7.301017354876876,371.26000000000806,False
19,75,30,-14.199999999995,-14.199999999995004,16,43.75,0.9026063100137484,73.19999999999561,7.166634031720733,371.26000000000806,False
13,75,35,-10.199999999986105,-10.19999999998609,46,45.65217391304348,0.9748148148148479,108.19999999999482,10.050157904513648,368.28173913045225,False
14,70,20,-14.799999999991115,-14.799999999991105,29,44.827586206896555,0.9429012345679336,91.99999999999568,9.03023164507221,367.6258620689775,False
28,70,20,-10.99999999999834,-10.999999999998344,5,40.0,0.7736625514403559,32.399999999998954,3.1802120141341725,366.0700000000024,False
28,70,15,-10.99999999999834,-10.999999999998344,5,40.0,0.7736625514403559,32.399999999998954,3.1802120141341725,366.0700000000024,False
16,85,25,-10.99999999999834,-10.999999999998344,5,40.0,0.7736625514403559,32.399999999998954,3.2315978456013297,366.0700000000024,False
16,80,25,-10.99999999999834,-10.999999999998344,5,40.0,0.7736625514403559,32.399999999998954,3.2315978456013297,366.0700000000024,False
25,75,30,-10.99999999999834,-10.999999999998344,5,40.0,0.7736625514403559,32.399999999998954,3.2315978456013297,366.0700000000024,False
5,85,20,0.6000000000166921,0.6000000000167596,56,46.42857142857143,1.0012345679012684,137.9999999999933,12.982126058324745,365.4857142857357,True
10,75,35,-7.79999999998109,-7.799999999981029,63,46.03174603174603,0.9858387799564603,122.39999999998997,12.239999999998998,363.6874603174863,False
9,80,20,-14.799999999991115,-14.799999999991105,29,44.827586206896555,0.9429012345679336,97.79999999999279,9.550781249999286,363.5658620689795,False
13,70,25,-15.399999999987237,-15.399999999987163,42,45.23809523809524,0.9586688137413101,108.19999999999516,10.819999999999515,359.14095238096854,False
16,70,15,-22.599999999992797,-22.59999999999278,23,43.47826086956522,0.8926875593542567,75.7999999999962,7.57999999999962,357.9726086956621,False
20,80,35,-17.399999999991685,-17.399999999991667,27,44.44444444444444,0.928395061728427,97.19999999999686,9.644770787854405,357.65444444445495,False
17,70,30,-23.199999999988883,-23.199999999988894,36,44.44444444444444,0.9283950617284268,89.39999999999509,8.730468749999512,356.864444444459,False
8,80,20,-20.599999999988317,-20.599999999988334,38,44.73684210526316,0.9394473838918603,97.19999999999675,9.257142857142485,356.8284210526456,False
18,70,30,-28.39999999999001,-28.399999999990026,32,43.75,0.9026063100137484,73.19999999999561,7.148437499999563,356.26000000001306,False
17,80,35,-12.199999999990563,-12.199999999990546,31,45.16129032258064,0.9557007988380866,116.59999999999275,11.153625406542238,356.2429032258209,False
17,75,35,-6.999999999989452,-6.999999999989438,35,45.714285714285715,0.9772579597141334,132.79999999999222,12.44844394450618,355.43285714287316,False
30,85,35,-19.399999999996126,-19.39999999999613,12,41.66666666666667,0.828924162257524,59.599999999996726,5.944544185118361,354.9466666666729,False
21,80,30,-19.39999999999612,-19.39999999999613,12,41.66666666666667,0.828924162257524,59.599999999996726,5.83512825533549,354.9466666666729,False
30,80,35,-19.399999999996126,-19.39999999999613,12,41.66666666666667,0.828924162257524,59.599999999996726,5.944544185118361,354.9466666666729,False
14,80,20,-10.99999999999834,-10.999999999998344,5,40.0,0.7736625514403559,48.59999999999843,4.683885890516424,354.73000000000275,False
10,85,20,-19.399999999996126,-19.399999999996115,12,41.66666666666667,0.828924162257524,64.79999999999791,6.463195691202659,351.3066666666721,False
13,75,15,-19.399999999996126,-19.399999999996123,12,41.66666666666667,0.828924162257524,64.79999999999791,6.360424028268345,351.3066666666721,False
26,65,20,-27.799999999993915,-27.7999999999939,19,42.10526315789473,0.8439955106622063,59.599999999996726,5.959999999999672,350.5826315789557,False
26,65,15,-27.799999999993915,-27.7999999999939,19,42.10526315789473,0.8439955106622063,59.599999999996726,5.959999999999672,350.5826315789557,False
18,85,35,-14.799999999991108,-14.799999999991105,29,44.827586206896555,0.9429012345679336,116.59999999999275,11.181434599155411,350.40586206897956,False
19,85,35,-14.799999999991108,-14.799999999991105,29,44.827586206896555,0.9429012345679336,116.59999999999275,11.181434599155411,350.40586206897956,False
14,70,35,-26.99999999998169,-26.99999999998163,60,45.0,0.9494949494949815,102.99999999999397,9.969028261710493,347.90000000002254,False
6,85,20,-23.799999999985005,-23.79999999998498,49,44.89795918367347,0.9455875628715454,108.19999999999516,10.551979715232505,346.9895918367531,False
18,70,20,-30.399999999994463,-30.399999999994478,17,41.17647058823529,0.8123456790123735,48.59999999999843,4.773129051266769,346.49470588235954,False
18,70,15,-30.399999999994463,-30.399999999994478,17,41.17647058823529,0.8123456790123735,48.59999999999843,4.773129051266769,346.49470588235954,False
7,80,35,1.800000000018425,1.8000000000184553,62,46.774193548387096,1.0033670033670374,172.99999999999238,15.383247376844276,345.3419354838947,True
18,70,35,-28.99999999998611,-28.999999999986134,45,44.44444444444444,0.9283950617284266,97.19999999999686,9.373191899710365,345.1544444444605,False
12,70,35,-21.49999999998056,-21.4999999999805,67,44.776119402985074,0.9632792485055824,113.39999999999634,11.024693758506283,343.5311940298727,False
14,70,30,-23.799999999985012,-23.799999999984966,49,44.89795918367347,0.9455875628715454,113.99999999999227,11.370436864152424,342.92959183675515,False
8,80,30,-15.599999999982735,-15.599999999982728,57,45.614035087719294,0.9689366786141306,137.9999999999933,12.950450450449694,341.09035087721486,False
12,70,20,-25.499999999989445,-25.49999999998944,37,43.24324324324324,0.9218510573092544,91.99999999999568,9.03023164507221,340.6824324324459,False
21,75,35,-19.999999999992248,-19.999999999992216,25,44.0,0.9118165784832765,113.39999999999634,11.281337047353384,339.37000000001035,False
27,65,20,-30.399999999994467,-30.39999999999446,17,41.17647058823529,0.8123456790123735,59.599999999996726,5.959999999999672,338.79470588236074,False
27,65,15,-30.399999999994467,-30.39999999999446,17,41.17647058823529,0.8123456790123735,59.599999999996726,5.959999999999672,338.79470588236074,False
19,65,25,-11.899999999990548,-11.899999999990506,34,44.11764705882353,0.9595100374277274,126.99999999999523,12.465645857871536,338.67647058824815,False
11,65,30,-18.899999999980057,-18.899999999979883,69,44.927536231884055,0.9685889978394868,126.19999999998242,12.587273089964327,338.5853623188728,False
17,65,25,-22.899999999988886,-22.89999999998886,39,43.58974358974359,0.933138686131417,108.19999999999516,10.620337652139296,335.30743589745043,False
15,75,25,-30.399999999994467,-30.399999999994474,17,41.17647058823529,0.8123456790123735,64.79999999999791,6.344233405130005,335.1547058823599,False
22,80,30,-21.99999999999668,-21.999999999996692,10,40.0,0.7736625514403558,62.19999999999732,6.089680830232747,333.9600000000052,False
22,75,30,-21.99999999999668,-21.999999999996692,10,40.0,0.7736625514403558,62.19999999999732,6.089680830232747,333.9600000000052,False
16,75,25,-21.99999999999668,-21.999999999996692,10,40.0,0.7736625514403558,62.19999999999732,6.089680830232747,333.9600000000052,False
14,85,35,-20.59999999998835,-20.599999999988317,38,44.73684210526316,0.9394473838918603,130.19999999999152,12.234542379251206,333.7284210526492,False
24,65,25,-36.19999999999168,-36.19999999999169,26,42.30769230769231,0.8510288065843914,75.7999999999962,7.440125638005124,332.51692307693406,False
15,75,15,-21.99999999999668,-21.999999999996685,10,40.0,0.7736625514403558,64.79999999999791,6.360424028268345,332.14000000000476,False
13,80,30,-30.999999999990585,-30.999999999990568,30,43.333333333333336,0.8874364560639374,100.39999999999338,9.936658749009615,330.5533333333474,False
22,85,35,-25.199999999993345,-25.199999999993327,21,42.857142857142854,0.8703703703704003,102.99999999999397,10.273289447436056,330.2214285714394,False
23,65,25,-33.599999999991134,-33.59999999999111,28,42.857142857142854,0.8703703703704002,91.99999999999568,9.03023164507221,329.17142857144046,False
14,75,35,-28.999999999986123,-28.99999999998612,45,44.44444444444444,0.9283950617284266,122.39999999998975,11.4179104477602,327.51444444446554,False
13,70,15,-30.999999999990578,-30.999999999990553,30,43.333333333333336,0.8874364560639374,110.79999999999575,11.079999999999576,323.27333333334576,False
25,65,25,-38.79999999999223,-38.79999999999225,24,41.66666666666667,0.8289241622575241,76.39999999999213,7.499018453081284,323.18666666668,False
11,80,30,-34.19999999998724,-34.19999999998723,41,43.90243902439025,0.9082125603865043,113.99999999999227,11.020881670532857,322.97439024392065,False
19,80,35,-30.999999999990585,-30.999999999990568,30,43.333333333333336,0.8874364560639374,116.59999999999286,11.357880381842262,319.2133333333478,False
18,80,35,-30.999999999990585,-30.999999999990568,30,43.333333333333336,0.8874364560639374,116.59999999999286,11.357880381842262,319.2133333333478,False
17,80,30,-30.399999999994478,-30.399999999994453,17,41.17647058823529,0.8123456790123735,89.39999999999509,8.916816277677542,317.93470588236187,False
15,85,25,-24.599999999997245,-24.599999999997248,8,37.5,0.6962962962963202,45.99999999999784,4.588071015359846,317.8000000000043,False
19,65,35,-31.899999999982825,-31.899999999982708,59,44.06779661016949,0.9387363164970538,127.59999999999116,12.72691003391094,316.5079661017183,False
18,65,35,-31.899999999982825,-31.899999999982708,59,44.06779661016949,0.9387363164970538,127.59999999999116,12.72691003391094,316.5079661017183,False
23,75,30,-24.599999999997245,-24.59999999999724,8,37.5,0.6962962962963202,48.59999999999843,4.847396768401995,315.9800000000039,False
12,65,30,-35.09999999997951,-35.09999999997934,70,44.285714285714285,0.9431946916977167,126.19999999998242,12.587273089964327,315.91714285717563,False
19,65,30,-33.89999999998725,-33.89999999998717,44,43.18181818181818,0.9133214011761993,116.59999999999286,11.629762617194574,314.0981818181996,False
14,80,30,-33.59999999999117,-33.59999999999111,28,42.857142857142854,0.8703703703704002,113.99999999999227,11.34102666136014,313.7714285714428,False
28,65,35,-47.199999999990034,-47.19999999999004,31,41.935483870967744,0.838134430727052,84.1999999999939,8.269495187585305,311.66483870969165,False
17,70,15,-43.99999999999336,-43.99999999999338,20,40.0,0.7736625514403558,62.19999999999732,6.20386993816051,311.4600000000085,False
17,70,20,-43.99999999999336,-43.99999999999338,20,40.0,0.7736625514403558,62.19999999999732,6.20386993816051,311.4600000000085,False
5,65,20,-16.299999999979494,-16.299999999979406,71,45.07042253521127,0.9736203269137722,172.99999999999307,17.299999999999308,309.75422535213806,False
12,80,30,-39.39999999998837,-39.39999999998835,37,43.24324324324324,0.8841857730746921,116.59999999999286,11.480897991334428,309.562432432449,False
13,85,35,-36.79999999998781,-36.799999999987776,39,43.58974358974359,0.896745230078594,130.19999999999163,12.423664122136579,306.00743589745395,False
10,80,25,-47.199999999990034,-47.19999999999003,31,41.935483870967744,0.838134430727052,92.59999999999161,9.212097095104605,305.78483870969325,False
17,65,35,-42.899999999981176,-42.899999999981056,64,43.75,0.9246443000175957,122.39999999998997,12.20825852782664,305.7200000000259,False
8,70,30,-29.899999999978416,-29.899999999978277,74,44.5945945945946,0.9540212209749662,154.199999999993,15.419999999999302,304.4059459459724,False
25,65,30,-52.39999999999116,-52.39999999999114,27,40.74074074074074,0.7978395061728669,73.79999999999154,7.360861759424646,301.99740740742214,False
18,85,30,-32.99999999999501,-32.99999999999501,15,40.0,0.7736625514403558,91.99999999999568,9.176142030719692,301.850000000008,False
20,75,30,-32.999999999995026,-32.999999999995026,15,40.0,0.7736625514403558,91.99999999999568,9.007244957900491,301.850000000008,False
30,70,35,-32.99999999999504,-32.999999999995026,15,40.0,0.7736625514403558,91.99999999999568,9.007244957900491,301.850000000008,False
15,80,35,-39.399999999988374,-39.39999999998834,37,43.24324324324324,0.8841857730746921,130.19999999999175,12.650602409637724,300.0424324324498,False
9,75,30,-26.599999999981193,-26.599999999981065,62,45.16129032258064,0.9517066085693857,176.1999999999896,17.61999999999896,298.5729032258325,False
11,70,30,-40.299999999980606,-40.29999999998045,66,43.93939393939394,0.931169940222063,140.5999999999941,14.023538799121688,297.37393939396287,False
5,85,25,-38.39999999998219,-38.39999999998213,58,44.827586206896555,0.9259259259259573,156.79999999999336,14.678899082568037,297.21586206898803,False
30,70,20,-13.5999999999989,-13.599999999998904,3,33.33333333333333,0.5802469135802668,32.399999999998954,3.1802120141341725,296.9033333333351,False
30,70,15,-13.5999999999989,-13.599999999998904,3,33.33333333333333,0.5802469135802668,32.399999999998954,3.1802120141341725,296.9033333333351,False
11,85,15,-13.5999999999989,-13.599999999998904,3,33.33333333333333,0.5802469135802668,32.399999999998954,3.1802120141341725,296.9033333333351,False
21,75,25,-13.5999999999989,-13.599999999998904,3,33.33333333333333,0.5802469135802668,32.399999999998954,3.1802120141341725,296.9033333333351,False
15,80,30,-41.39999999999283,-41.39999999999279,22,40.909090909090914,0.8034188034188311,100.39999999999338,10.013963694393908,296.3109090909209,False
11,85,25,-41.39999999999283,-41.39999999999279,22,40.909090909090914,0.8034188034188311,100.39999999999338,10.013963694393908,296.3109090909209,False
21,75,30,-35.59999999999558,-35.59999999999559,13,38.46153846153847,0.7253086419753335,75.7999999999962,7.421186606617991,295.30538461539174,False
30,75,35,-35.59999999999559,-35.599999999995575,13,38.46153846153847,0.7253086419753335,75.7999999999962,7.560343107919026,295.30538461539174,False
9,75,25,-50.999999999982876,-50.99999999998275,55,43.63636363636363,0.8984468339307352,124.99999999999056,12.499999999999057,295.11363636366,False
15,65,35,-40.29999999998066,-40.299999999980464,66,43.93939393939394,0.931169940222063,144.9999999999825,14.462397765807141,294.29393939397096,False
9,80,15,-43.99999999999337,-43.99999999999338,20,40.0,0.7736625514403558,86.7999999999945,8.476562499999453,294.24000000001047,False
24,70,30,-35.59999999999558,-35.59999999999559,13,38.46153846153847,0.7253086419753335,78.3999999999968,7.675739181515248,293.48538461539135,False
14,75,25,-46.59999999999391,-46.59999999999394,18,38.88888888888889,0.7384960718294306,70.59999999999502,6.912081456823476,291.9688888888985,False
24,65,15,-54.99999999999171,-54.9999999999917,25,40.0,0.7736625514403559,75.7999999999962,7.57999999999962,290.69000000001097,False
24,65,20,-54.99999999999171,-54.9999999999917,25,40.0,0.7736625514403559,75.7999999999962,7.57999999999962,290.69000000001097,False
23,65,20,-52.39999999999113,-52.39999999999114,27,40.74074074074074,0.7978395061728669,91.99999999999568,9.199999999999568,289.25740740741924,False
23,65,15,-52.39999999999113,-52.39999999999114,27,40.74074074074074,0.7978395061728669,91.99999999999568,9.199999999999568,289.25740740741924,False
18,75,35,-44.59999999998947,-44.599999999989464,33,42.42424242424242,0.8551007147498668,132.79999999999234,12.903225806450838,285.03242424244013,False
19,75,35,-44.59999999998947,-44.599999999989464,33,42.42424242424242,0.8551007147498668,132.79999999999234,12.903225806450838,285.03242424244013,False
6,85,25,-55.79999999998334,-55.799999999983314,53,43.39622641509434,0.885185185185215,129.59999999999582,12.841854934601116,284.792264150963,False
12,75,15,-46.59999999999392,-46.599999999993926,18,38.88888888888889,0.7384960718294306,80.99999999999739,8.078994614003324,284.6888888888968,False
13,85,25,-35.599999999995575,-35.599999999995575,13,38.46153846153847,0.7253086419753335,91.99999999999568,9.199999999999568,283.9653846153921,False
14,65,35,-51.299999999979,-51.2999999999788,71,43.66197183098591,0.9190979340798284,139.7999999999813,13.943746259722845,283.9097183098932,False
22,75,35,-41.39999999999283,-41.39999999999279,22,40.909090909090914,0.8034188034188311,119.19999999999345,11.889088370236722,283.1509090909209,False
22,80,35,-41.39999999999283,-41.39999999999279,22,40.909090909090914,0.8034188034188311,119.19999999999345,11.889088370236722,283.1509090909209,False
13,65,30,-56.499999999980126,-56.49999999997993,67,43.28358208955223,0.9060993850756488,128.79999999998302,12.846598843006477,282.8258208955541,False
20,75,35,-49.799999999990625,-49.799999999990575,29,41.37931034482759,0.8191721132897885,113.99999999999227,11.34102666136014,282.7431034482907,False
18,65,30,-47.49999999998614,-47.49999999998608,47,42.5531914893617,0.8878394332940075,132.79999999999234,13.245561539995238,282.7219148936362,False
14,75,15,-38.199999999996145,-38.199999999996145,11,36.36363636363637,0.6631393298060192,64.79999999999791,6.360424028268345,279.526363636369,False
25,65,15,-57.59999999999227,-57.59999999999225,23,39.130434782608695,0.7460317460317717,76.39999999999213,7.639999999999213,279.07434782610017,False
25,65,20,-57.59999999999227,-57.59999999999225,23,39.130434782608695,0.7460317460317717,76.39999999999213,7.639999999999213,279.07434782610017,False
23,65,30,-60.79999999998892,-60.7999999999889,34,41.17647058823529,0.8123456790123734,100.39999999999338,10.013963694393908,278.98470588236864,False
8,85,20,-54.999999999991694,-54.99999999999169,25,40.0,0.7736625514403559,95.1999999999922,9.519999999999222,277.11000000001377,False
12,75,35,-55.79999999998337,-55.79999999998333,53,43.39622641509434,0.885185185185215,140.5999999999941,13.677042801555709,277.0922641509642,False
14,70,15,-52.39999999999116,-52.399999999991124,27,40.74074074074074,0.7978395061728669,110.79999999999575,11.079999999999576,276.09740740741915,False
9,70,30,-51.29999999997897,-51.29999999997889,71,43.66197183098591,0.9190979340798284,154.199999999993,15.419999999999302,273.8297183098851,False
22,65,25,-49.7999999999906,-49.79999999999056,29,41.37931034482759,0.8191721132897885,126.99999999999523,12.465645857871536,273.6431034482886,False
14,70,25,-60.79999999998892,-60.7999999999889,34,41.17647058823529,0.8123456790123734,108.19999999999516,10.819999999999515,273.5247058823674,False
5,75,20,-51.29999999997906,-51.29999999997886,71,43.66197183098591,0.9190979340798284,156.7999999999936,15.679999999999358,272.0097183098846,False
24,85,30,-27.1999999999978,-27.199999999997804,6,33.33333333333333,0.5802469135802668,48.59999999999843,4.847396768401995,271.8133333333365,False
16,75,15,-27.1999999999978,-27.199999999997807,6,33.33333333333333,0.5802469135802668,48.59999999999843,4.770318021201259,271.8133333333365,False
17,75,15,-27.1999999999978,-27.199999999997807,6,33.33333333333333,0.5802469135802668,48.59999999999843,4.770318021201259,271.8133333333365,False
24,80,30,-27.1999999999978,-27.199999999997804,6,33.33333333333333,0.5802469135802668,48.59999999999843,4.847396768401995,271.8133333333365,False
17,75,20,-27.1999999999978,-27.199999999997807,6,33.33333333333333,0.5802469135802668,48.59999999999843,4.770318021201259,271.8133333333365,False
12,85,35,-52.59999999998671,-52.59999999998665,42,42.857142857142854,0.864711934156408,146.39999999999122,14.224640497472882,271.391428571448,False
29,65,35,-65.99999999999005,-65.99999999999005,30,40.0,0.7736625514403557,87.39999999999043,8.717334929183162,271.32000000001665,False
23,65,35,-61.39999999998508,-61.399999999984985,47,42.5531914893617,0.8596250571559504,130.19999999999175,12.986235786953088,270.6419148936377,False
12,80,20,-38.19999999999614,-38.19999999999615,11,36.36363636363637,0.6631393298060192,78.3999999999968,7.555898226676637,270.00636363636977,False
23,85,35,-43.99999999999336,-43.99999999999335,20,40.0,0.7736625514403558,121.79999999999404,12.148414123278872,269.7400000000108,False
23,80,35,-43.99999999999336,-43.99999999999335,20,40.0,0.7736625514403558,121.79999999999404,12.148414123278872,269.7400000000108,False
7,80,30,-47.99999999998171,-47.99999999998164,59,44.06779661016949,0.9102132435466075,172.99999999999284,16.195469013292556,268.6279661017182,False
18,65,20,-49.49999999999058,-49.49999999999054,32,40.625,0.831575365770697,126.99999999999523,12.699999999999523,266.25000000001273,False
18,65,15,-49.49999999999058,-49.49999999999054,32,40.625,0.831575365770697,126.99999999999523,12.699999999999523,266.25000000001273,False
19,65,15,-49.49999999999058,-49.49999999999054,32,40.625,0.831575365770697,126.99999999999523,12.699999999999523,266.25000000001273,False
19,65,20,-49.49999999999058,-49.49999999999054,32,40.625,0.831575365770697,126.99999999999523,12.699999999999523,266.25000000001273,False
16,65,30,-55.89999999998402,-55.89999999998383,54,42.592592592592595,0.8855211959861029,146.39999999999122,14.602034709753752,264.8459259259481,False
5,85,30,-54.799999999980564,-54.7999999999805,61,44.26229508196721,0.9005083514887751,172.99999999999284,16.156144938362996,263.67295081969655,False
12,75,25,-63.39999999998954,-63.39999999998949,32,40.625,0.7940220922677333,111.39999999999168,11.082371667329044,263.27000000001624,False
11,85,20,-27.1999999999978,-27.199999999997804,6,33.33333333333333,0.5802469135802668,64.79999999999791,6.360424028268345,260.47333333333694,False
13,80,20,-27.1999999999978,-27.199999999997807,6,33.33333333333333,0.5802469135802668,64.79999999999791,6.245181187355233,260.47333333333694,False
17,65,30,-58.499999999984524,-58.499999999984404,52,42.30769230769231,0.8760855750900518,146.39999999999122,14.602034709753752,259.4969230769447,False
9,65,30,-67.49999999997846,-67.49999999997826,72,43.05555555555556,0.8962017530370894,145.59999999997842,14.559999999997842,257.53555555559217,False
8,65,30,-67.49999999997848,-67.49999999997826,72,43.05555555555556,0.8962017530370894,145.59999999997842,14.559999999997842,257.53555555559217,False
16,65,35,-59.09999999998068,-59.099999999980575,65,43.07692307692308,0.8990606319385435,163.79999999998256,16.337522441649956,253.75923076926233,False
9,75,20,-66.59999999998621,-66.59999999998612,43,41.86046511627907,0.8355555555555839,137.99999999999352,13.764213046079538,253.25465116280904,False
22,65,35,-58.799999999984514,-58.79999999998449,49,42.857142857142854,0.8703703703703998,165.1999999999913,16.47715938559657,251.68142857145017,False
18,80,30,-49.199999999994496,-49.199999999994475,16,37.5,0.6962962962963202,108.19999999999516,10.791940953520356,249.2600000000089,False
12,70,15,-65.69999999999004,-65.69999999999001,33,39.39393939393939,0.7881328603676487,110.79999999999575,11.079999999999576,249.02939393940682,False
22,65,30,-74.39999999998787,-74.3999999999878,37,40.54054054054054,0.7912457912458182,116.59999999999286,11.629762617194574,247.53540540542255,False
21,65,25,-65.99999999999008,-65.99999999999002,30,40.0,0.7736625514403557,126.99999999999523,12.465645857871536,243.60000000001327,False
20,65,30,-71.49999999998732,-71.49999999998722,42,40.476190476190474,0.8171823063155468,128.19999999998709,12.786754438458708,241.42190476192647,False
24,80,35,-46.59999999999396,-46.599999999993926,18,38.88888888888889,0.7384960718294306,143.1999999999947,14.019972586645252,241.14888888889865,False
24,85,35,-46.59999999999396,-46.599999999993926,18,38.88888888888889,0.7384960718294306,143.1999999999947,14.019972586645252,241.14888888889865,False
9,85,25,-76.99999999998843,-76.99999999998838,35,40.0,0.7736625514403556,119.79999999998938,11.979999999998938,237.390000000019,False
10,80,30,-80.1999999999851,-80.19999999998505,46,41.30434782608695,0.8166438042981529,135.99999999998886,13.356904340992761,235.3434782608922,False
20,65,35,-74.69999999998402,-74.69999999998386,53,41.509433962264154,0.8470202744214897,146.39999999999122,14.602034709753752,235.26433962266367,False
12,70,25,-82.49999999998565,-82.49999999998556,47,40.42553191489361,0.8123720718672085,120.39999999998531,12.039999999998532,235.12531914896076,False
14,80,35,-71.7999999999873,-71.79999999998725,39,41.02564102564102,0.8073000536768927,146.39999999999122,14.224640497472882,234.02641025642907,False
22,65,20,-68.59999999999062,-68.59999999999059,28,39.285714285714285,0.7509077705156394,126.99999999999523,12.699999999999523,233.95714285715556,False
22,65,15,-68.59999999999062,-68.59999999999059,28,39.285714285714285,0.7509077705156394,126.99999999999523,12.699999999999523,233.95714285715556,False
5,70,20,-70.09999999997905,-70.09999999997899,70,42.857142857142854,0.8894496136256403,172.99999999999307,17.299999999999308,233.87142857145437,False
13,65,35,-83.69999999997792,-83.69999999997772,73,42.465753424657535,0.8744186046511916,148.199999999979,14.78156792339706,233.5675342466121,False
11,80,25,-71.1999999999912,-71.19999999999115,26,38.46153846153847,0.7253086419753335,113.99999999999227,11.370436864152424,232.31538461539884,False
8,85,25,-85.39999999998622,-85.39999999998614,42,40.476190476190474,0.7891358024691626,122.9999999999859,12.29999999999859,231.1619047619284,False
24,65,30,-82.1999999999895,-82.19999999998949,31,38.70967741935484,0.7329434697856001,103.5999999999899,10.333133851983826,230.82677419356597,False
20,65,25,-68.29999999999063,-68.29999999999058,31,38.70967741935484,0.7676080299421819,126.99999999999523,12.465645857871536,228.34677419356112,False
5,75,25,-78.49999999997672,-78.49999999997691,77,42.857142857142854,0.8876806410073266,169.59999999997967,16.95999999999797,227.50142857146608,False
28,85,35,-51.79999999999506,-51.79999999999505,14,35.714285714285715,0.6447187928669632,110.79999999999575,10.84785588408025,227.0828571428651,False
28,80,35,-51.79999999999506,-51.79999999999505,14,35.714285714285715,0.6447187928669632,110.79999999999575,10.84785588408025,227.0828571428651,False
21,65,35,-74.999999999984,-74.99999999998398,50,42.0,0.840357598978317,165.1999999999913,16.47715938559657,226.86000000002213,False
8,75,25,-80.49999999998124,-80.49999999998114,62,41.935483870967744,0.8585982785877673,155.9999999999808,15.59999999999808,226.55483870970966,False
25,70,35,-57.599999999992285,-57.599999999992264,23,39.130434782608695,0.7460317460317717,154.19999999999288,14.824072293788962,224.61434782609965,False
24,70,35,-54.99999999999175,-54.9999999999917,25,40.0,0.7736625514403559,170.39999999999236,16.381465102864087,224.4700000000136,False
5,85,15,-93.79999999998401,-93.79999999998394,49,40.816326530612244,0.80034057045554,125.5999999999865,12.462790236156605,223.99326530614786,False
23,75,35,-60.199999999992876,-60.199999999992826,21,38.095238095238095,0.7141500474834054,137.99999999999352,13.764213046079538,223.10238095239262,False
10,85,25,-71.1999999999912,-71.19999999999115,26,38.46153846153847,0.7253086419753335,127.59999999999116,12.759999999999117,222.79538461539963,False
21,65,30,-87.99999999998678,-87.9999999999867,40,40.0,0.7736625514403555,128.19999999998709,12.786754438458708,220.26000000002227,False
18,75,30,-62.79999999999341,-62.799999999993375,19,36.84210526315789,0.6769547325103114,121.79999999999404,12.148414123278872,219.41105263158968,False
8,70,25,-86.29999999997851,-86.2999999999784,71,42.25352112676056,0.8672920190681509,164.3999999999785,16.43999999999785,217.60521126764218,False
8,80,35,-86.99999999998057,-86.99999999998052,61,42.62295081967213,0.8465608465608752,172.99999999999307,16.7020660359134,215.07950819674556,False
6,70,25,-86.29999999997845,-86.29999999997857,71,42.25352112676056,0.8672920190681509,172.99999999999307,17.299999999999308,211.58521126763202,False
16,65,20,-76.69999999998845,-76.69999999998835,38,39.473684210526315,0.7861722888207671,149.59999999998774,14.683941892421254,211.41684210528325,False
7,70,25,-86.29999999997851,-86.29999999997845,71,42.25352112676056,0.8672920190681509,174.79999999998086,17.479999999998086,210.32521126764053,False
17,65,20,-79.29999999998901,-79.2999999999889,36,38.88888888888889,0.7684671532846964,143.1999999999947,14.31999999999947,207.5488888889036,False
17,65,15,-79.29999999998901,-79.2999999999889,36,38.88888888888889,0.7684671532846964,143.1999999999947,14.31999999999947,207.5488888889036,False
13,80,35,-87.99999999998676,-87.9999999999867,40,40.0,0.7736625514403555,146.39999999999122,14.45212240868616,207.5200000000194,False
28,70,35,-62.79999999999338,-62.79999999999339,19,36.84210526315789,0.6769547325103114,140.599999999994,13.5166314170346,206.25105263158974,False
6,80,20,-96.99999999998069,-96.99999999998064,60,41.66666666666667,0.8289241622575234,158.59999999998138,15.859999999998136,205.6466666666991,False
10,70,30,-88.89999999997899,-88.89999999997906,69,42.028985507246375,0.8598012931714523,174.79999999998086,17.479999999998086,205.5798550724982,False
21,65,15,-84.79999999999009,-84.79999999999005,29,37.93103448275862,0.7091906721536594,126.99999999999523,12.699999999999523,204.16034482759943,False
21,65,20,-84.79999999999009,-84.79999999999005,29,37.93103448275862,0.7091906721536594,126.99999999999523,12.699999999999523,204.16034482759943,False
6,80,15,-98.99999999998516,-98.99999999998505,45,40.0,0.7736625514403553,137.99999999999352,13.764213046079538,202.15000000001936,False
11,65,35,-106.09999999997686,-106.09999999997676,74,41.891891891891895,0.8459863550588176,155.9999999999808,15.559545182523507,199.91891891895557,False
12,65,35,-106.09999999997686,-106.09999999997676,74,41.891891891891895,0.8459863550588176,155.9999999999808,15.559545182523507,199.91891891895557,False
29,70,35,-65.39999999999395,-65.39999999999395,17,35.294117647058826,0.6329966329966548,124.39999999999463,12.179361660465494,199.6111764705981,False
10,65,30,-86.29999999997848,-86.2999999999786,71,42.25352112676056,0.8672920190681509,190.99999999998033,19.099999999998033,198.98521126764092,False
19,75,15,-29.79999999999836,-29.799999999998366,4,25.0,0.38683127572017795,32.399999999998954,3.239999999999896,197.32000000000238,False
